state,zip,agi
Indiana,47396,63568
Indiana,47401,68612
Indiana,47403,47516
Indiana,47404,48373
Indiana,47406,12500
Indiana,47408,52567
Indiana,47421,48819
Indiana,47424,53562
Indiana,47427,42329
Indiana,47429,53282
Indiana,47431,43534
Indiana,47432,40883
Indiana,47433,46756
Indiana,47436,47395
Indiana,47438,43683
Indiana,47441,47431
Indiana,47443,43627
Indiana,47446,44854
Indiana,47448,54241
Indiana,47449,55729
Indiana,47451,43750
Indiana,47452,44863
Indiana,47453,48611
Indiana,47454,42105
Indiana,47456,50925
Indiana,47459,49287
Indiana,47460,46252
Indiana,47462,53424
Indiana,47465,45416
Indiana,47468,62698
Indiana,47469,41569
Indiana,47470,46917
Indiana,47471,46113
Indiana,47501,47230
Indiana,47512,42845
Indiana,47513,46778
Indiana,47514,46875
Indiana,47515,51602
Indiana,47516,54233
Indiana,47519,55000
Indiana,47520,44196
Indiana,47521,57397
Indiana,47522,48611
Indiana,47523,47437
Indiana,47524,45108
Indiana,47525,64705
Indiana,47527,50781
Indiana,47528,50000
Indiana,47529,43465
Indiana,47531,56944
Indiana,47532,56885
Indiana,47537,51190
Indiana,47541,54101
Indiana,47542,51136
Indiana,47546,58950
Indiana,47550,51923
Indiana,47551,59000
Indiana,47553,52363
Indiana,47557,55468
Indiana,47558,51036
Indiana,47561,51470
Indiana,47562,51750
Indiana,47564,55303
Indiana,47567,53254
Indiana,47568,48026
Indiana,47575,55580
Indiana,47576,44852
Indiana,47577,49250
Indiana,47578,49632
Indiana,47579,67153
Indiana,47580,44166
Indiana,47581,44212
Indiana,47585,47023
Indiana,47586,48043
Indiana,47588,42968
Indiana,47590,53378
Indiana,47591,48681
Indiana,47597,50255
Indiana,47598,48741
Indiana,47601,54064
Indiana,47610,48455
Indiana,47611,50669
Indiana,47612,54166
Indiana,47613,63911
Indiana,47615,45598
Indiana,47616,39423
Indiana,47619,57629
Indiana,47620,62165
Indiana,47630,74463
Indiana,47631,62912
Indiana,47633,57972
Indiana,47634,52750
Indiana,47635,53826
Indiana,47637,49275
Indiana,47638,67600
Indiana,47639,72136
Indiana,47640,50555
Indiana,47648,57349
Indiana,47649,49431
Indiana,47660,47916
Indiana,47665,55305
Indiana,47666,46527
Indiana,47670,48117
Indiana,47708,71551
Indiana,47710,40060
Indiana,47711,50585
Indiana,47712,53199
Indiana,47713,29119
Indiana,47714,39839
Indiana,47715,51431
Indiana,47720,61441
Indiana,47725,83926
Indiana,47802,50952
Indiana,47803,54685
Indiana,47804,34307
Indiana,47805,52093
Indiana,47807,24650
Indiana,47832,48369
Indiana,47833,43085
Indiana,47834,47462
Indiana,47837,46153
Indiana,47838,45921
Indiana,47840,54285
Indiana,47841,48670
Indiana,47842,45938
Indiana,47846,57500
Indiana,47847,50271
Indiana,47848,49652
Indiana,47849,52840
Indiana,47850,48181
Indiana,47854,52343
Indiana,47858,55603
Indiana,47859,44166
Indiana,47860,25000
Indiana,47861,48660
Indiana,47862,42708
Indiana,47866,40131
Indiana,47868,44279
Indiana,47872,48742
Indiana,47874,47303
Indiana,47879,42119
Indiana,47882,52933
Indiana,47885,47977
Indiana,47901,39079
Indiana,47904,34019
Indiana,47905,55138
Indiana,47906,66826
Indiana,47909,52835
Indiana,47917,32812
Indiana,47918,48181
Indiana,47920,63533
Indiana,47921,46195
Indiana,47922,44301
Indiana,47923,53622
Indiana,47926,51785
Indiana,47928,46617
Indiana,47929,53779
Indiana,47930,52644
Indiana,47932,53606
Indiana,47933,48210
Indiana,47940,50500
Indiana,47942,45454
Indiana,47943,50000
Indiana,47944,48318
Indiana,47946,58241
Indiana,47948,43846
Indiana,47949,46484
Indiana,47950,41346
Indiana,47951,45995
Indiana,47952,41666
Indiana,47954,50875
Indiana,47955,50000
Indiana,47957,42333
Indiana,47959,40376
Indiana,47960,48849
Indiana,47963,45833
Indiana,47967,54411
Indiana,47968,53125
Indiana,47970,51630
Indiana,47971,47685
Indiana,47974,49305
Indiana,47975,56597
Indiana,47977,52314
Indiana,47978,50530
Indiana,47980,50925
Indiana,47981,59756
Indiana,47987,45738
Indiana,47989,50707
Indiana,47990,47889
Indiana,47991,45000
Indiana,47992,61956
Indiana,47993,51508
Indiana,47994,53879
Indiana,47995,48417
Iowa,50001,65086
Iowa,50002,51293
Iowa,50003,79913
Iowa,50005,45955
Iowa,50006,54452
Iowa,50007,75520
Iowa,50008,38928
Iowa,50009,67594
Iowa,50010,64485
Iowa,50014,64916
Iowa,50020,50189
Iowa,50021,77952
Iowa,50022,53685
Iowa,50023,81424
Iowa,50025,56377
Iowa,50026,48958
Iowa,50027,35714
Iowa,50028,58732
Iowa,50029,41203
Iowa,50034,56578
Iowa,50035,77431
Iowa,50036,57874
Iowa,50039,55882
Iowa,50042,37500
Iowa,50044,46153
Iowa,50046,71654
Iowa,50047,63754
Iowa,50048,41875
Iowa,50049,47656
Iowa,50050,52651
Iowa,50051,43269
Iowa,50054,54638
Iowa,50055,56818
Iowa,50056,55859
Iowa,50058,51829
Iowa,50060,47222
Iowa,50061,107500
Iowa,50062,51500
Iowa,50063,73535
Iowa,50065,28750
Iowa,50066,39423
Iowa,50067,35576
Iowa,50068,37500
Iowa,50069,59895
Iowa,50070,65892
Iowa,50071,50914
Iowa,50072,69791
Iowa,50073,71250
Iowa,50074,68382
Iowa,50075,54062
Iowa,50076,48674
Iowa,50103,38888
Iowa,50105,71982
Iowa,50106,53906
Iowa,50107,50815
Iowa,50108,37500
Iowa,50109,86960
Iowa,50111,79777
Iowa,50112,59834
Iowa,50115,52318
Iowa,50116,49038
Iowa,50117,48611
Iowa,50118,56410
Iowa,50119,43452
Iowa,50120,67500
Iowa,50122,60119
Iowa,50123,49632
Iowa,50124,78338
Iowa,50125,65410
Iowa,50126,57200
Iowa,50128,46428
Iowa,50129,55882
Iowa,50130,62987
Iowa,50131,90634
Iowa,50132,50000
Iowa,50133,37500
Iowa,50134,65234
Iowa,50135,56730
Iowa,50136,49342
Iowa,50138,53527
Iowa,50139,52045
Iowa,50140,41994
Iowa,50141,54000
Iowa,50143,59051
Iowa,50144,43642
Iowa,50146,53977
Iowa,50147,39062
Iowa,50148,52205
Iowa,50149,49679
Iowa,50150,40789
Iowa,50151,52822
Iowa,50153,62847
Iowa,50154,53977
Iowa,50155,37500
Iowa,50156,64135
Iowa,50157,46071
Iowa,50158,52093
Iowa,50161,64747
Iowa,50162,58333
Iowa,50164,51724
Iowa,50166,58022
Iowa,50167,61764
Iowa,50168,63782
Iowa,50169,63326
Iowa,50170,60321
Iowa,50171,58858
Iowa,50173,47727
Iowa,50174,45974
Iowa,50201,60375
Iowa,50206,54347
Iowa,50207,55902
Iowa,50208,52432
Iowa,50210,60692
Iowa,50211,75000
Iowa,50212,60906
Iowa,50213,48079
Iowa,50214,71052
Iowa,50216,76915
Iowa,50217,56000
Iowa,50219,73033
Iowa,50220,46961
Iowa,50222,56250
Iowa,50223,46323
Iowa,50225,61068
Iowa,50226,90311
Iowa,50228,62388
Iowa,50229,82500
Iowa,50230,58072
Iowa,50232,56250
Iowa,50233,51209
Iowa,50234,64903
Iowa,50235,47500
Iowa,50236,70486
Iowa,50237,77295
Iowa,50238,50750
Iowa,50240,71495
Iowa,50242,44444
Iowa,50244,68039
Iowa,50246,54583
Iowa,50247,65202
Iowa,50248,65841
Iowa,50249,58409
Iowa,50250,50625
Iowa,50251,60317
Iowa,50252,60294
Iowa,50254,37500
Iowa,50256,47282
Iowa,50257,58333
Iowa,50258,54166
Iowa,50261,81969
Iowa,50262,37500
Iowa,50263,85390
Iowa,50264,41250
Iowa,50265,70880
Iowa,50266,77754
Iowa,50268,45065
Iowa,50271,47844
Iowa,50273,62905
Iowa,50274,44852
Iowa,50275,47727
Iowa,50276,63725
Iowa,50277,48863
Iowa,50278,57291
Iowa,50309,52007
Iowa,50310,54166
Iowa,50311,49126
Iowa,50312,76299
Iowa,50313,45085
Iowa,50314,30588
Iowa,50315,43133
Iowa,50316,35341
Iowa,50317,43442
Iowa,50320,50089
Iowa,50321,67354
Iowa,50322,67395
Iowa,50323,120528
Iowa,50324,64500
Iowa,50325,95402
Iowa,50327,70660
Iowa,50401,52694
Iowa,50420,47794
Iowa,50421,54750
Iowa,50423,52367
Iowa,50424,57042
Iowa,50428,63927
Iowa,50430,53645
Iowa,50433,52500
Iowa,50434,43181
Iowa,50435,53214
Iowa,50436,55918
Iowa,50438,59455
Iowa,50439,47916
Iowa,50440,53750
Iowa,50441,52908
Iowa,50444,55147
Iowa,50446,55729
Iowa,50447,52659
Iowa,50448,52822
Iowa,50449,39772
Iowa,50450,55163
Iowa,50451,51000
Iowa,50452,51470
Iowa,50453,42857
Iowa,50455,41346
Iowa,50456,50000
Iowa,50457,53676
Iowa,50458,58707
Iowa,50459,52768
Iowa,50460,50833
Iowa,50461,58413
Iowa,50464,52916
Iowa,50466,50666
Iowa,50468,56414
Iowa,50469,58802
Iowa,50470,37500
Iowa,50471,55833
Iowa,50472,65384
Iowa,50473,41346
Iowa,50475,62500
Iowa,50476,53040
Iowa,50477,42857
Iowa,50478,47383
Iowa,50479,53225
Iowa,50480,50277
Iowa,50482,58806
Iowa,50483,56250
Iowa,50484,44078
Iowa,50501,51890
Iowa,50510,54500
Iowa,50511,62043
Iowa,50514,54230
Iowa,50515,43269
Iowa,50516,54642
Iowa,50517,53260
Iowa,50518,54807
Iowa,50519,51851
Iowa,50522,47857
Iowa,50523,56250
Iowa,50524,65000
Iowa,50525,53257
Iowa,50528,50735
Iowa,50529,49404
Iowa,50530,49509
Iowa,50531,45000
Iowa,50532,51488
Iowa,50533,50739
Iowa,50535,52272
Iowa,50536,56153
Iowa,50538,48148
Iowa,50539,47282
Iowa,50540,53611
Iowa,50541,50694
Iowa,50542,58536
Iowa,50543,52355
Iowa,50544,56250
Iowa,50545,42045
Iowa,50546,47222
Iowa,50548,63324
Iowa,50554,51151
Iowa,50556,50000
Iowa,50557,50357
Iowa,50558,57916
Iowa,50559,53676
Iowa,50560,50000
Iowa,50561,52000
Iowa,50562,52272
Iowa,50563,61122
Iowa,50565,50657
Iowa,50566,47500
Iowa,50568,53769
Iowa,50569,48263
Iowa,50570,55000
Iowa,50571,56617
Iowa,50574,55649
Iowa,50575,50961
Iowa,50576,53947
Iowa,50577,44078
Iowa,50578,51339
Iowa,50579,56869
Iowa,50581,50312
Iowa,50583,53682
Iowa,50585,55528
Iowa,50586,42857
Iowa,50588,48050
Iowa,50590,46646
Iowa,50591,44642
Iowa,50594,45192
Iowa,50595,52398
Iowa,50597,57226
Iowa,50598,51086
Iowa,50599,52777
Iowa,50601,53794
Iowa,50602,54687
Iowa,50603,51851
Iowa,50604,57911
Iowa,50606,53378
Iowa,50607,55434
Iowa,50609,63690
Iowa,50611,41911
Iowa,50612,79687
Iowa,50613,68589
Iowa,50616,52762
Iowa,50619,53891
Iowa,50621,73461
Iowa,50622,77384
Iowa,50624,76617
Iowa,50625,44444
Iowa,50626,58717
Iowa,50627,51369
Iowa,50628,49768
Iowa,50629,60750
Iowa,50630,54666
Iowa,50632,53645
Iowa,50633,45833
Iowa,50635,60937
Iowa,50636,57303
Iowa,50638,62171
Iowa,50641,44615
Iowa,50642,57608
Iowa,50643,74814
Iowa,50644,57512
Iowa,50645,55528
Iowa,50647,65322
Iowa,50648,67002
Iowa,50650,50694
Iowa,50651,62646
Iowa,50653,51339
Iowa,50654,51630
Iowa,50655,52027
Iowa,50658,54243
Iowa,50659,58156
Iowa,50660,58898
Iowa,50662,44471
Iowa,50665,63942
Iowa,50666,54619
Iowa,50667,65384
Iowa,50668,60526
Iowa,50669,67840
Iowa,50670,58026
Iowa,50671,45833
Iowa,50672,58500
Iowa,50674,60703
Iowa,50675,57798
Iowa,50676,58005
Iowa,50677,67232
Iowa,50680,58254
Iowa,50681,43452
Iowa,50682,58152
Iowa,50701,57463
Iowa,50702,43540
Iowa,50703,37060
Iowa,50707,43717
Iowa,50801,50581
Iowa,50830,50535
Iowa,50833,45220
Iowa,50836,43750
Iowa,50837,40833
Iowa,50840,40000
Iowa,50841,49400
Iowa,50843,53000
Iowa,50845,48387
Iowa,50846,48284
Iowa,50848,39423
Iowa,50849,55813
Iowa,50851,48194
Iowa,50853,52500
Iowa,50854,50127
Iowa,50857,39583
Iowa,50858,45312
Iowa,50859,40384
Iowa,50860,30681
Iowa,50861,35416
Iowa,50864,49127
Iowa,51001,58333
Iowa,51002,59277
Iowa,51003,59046
Iowa,51004,53061
Iowa,51005,62115
Iowa,51006,48670
Iowa,51007,60069
Iowa,51010,39880
Iowa,51012,53868
Iowa,51014,61000
Iowa,51016,52801
Iowa,51018,52205
Iowa,51019,53819
Iowa,51020,60185
Iowa,51022,56428
Iowa,51023,52913
Iowa,51024,70049
Iowa,51025,63297
Iowa,51026,57371
Iowa,51027,59068
Iowa,51028,64494
Iowa,51029,37500
Iowa,51030,73750
Iowa,51031,61746
Iowa,51033,55357
Iowa,51034,48302
Iowa,51035,63311
Iowa,51036,56250
Iowa,51037,43750
Iowa,51038,57000
Iowa,51039,64712
Iowa,51040,52684
Iowa,51041,64001
Iowa,51044,35000
Iowa,51046,57601
Iowa,51047,52916
Iowa,51048,52403
Iowa,51049,48913
Iowa,51050,61491
Iowa,51052,59166
Iowa,51053,54245
Iowa,51054,70325
Iowa,51055,60282
Iowa,51056,43452
Iowa,51058,50271
Iowa,51060,41203
Iowa,51061,50000
Iowa,51062,56944
Iowa,51063,54336
Iowa,51101,31617
Iowa,51103,37399
Iowa,51104,54794
Iowa,51105,31265
Iowa,51106,55736
Iowa,51108,58636
Iowa,51109,43412
Iowa,51201,57386
Iowa,51230,58522
Iowa,51231,45833
Iowa,51232,48717
Iowa,51234,59868
Iowa,51235,55555
Iowa,51237,51151
Iowa,51238,62280
Iowa,51239,64007
Iowa,51240,63636
Iowa,51241,68313
Iowa,51243,52142
Iowa,51245,63771
Iowa,51246,65509
Iowa,51247,66837
Iowa,51248,57561
Iowa,51249,55598
Iowa,51250,70610
Iowa,51301,56544
Iowa,51331,73750
Iowa,51333,52604
Iowa,51334,49666
Iowa,51338,56388
Iowa,51342,47045
Iowa,51343,44642
Iowa,51345,54411
Iowa,51346,55701
Iowa,51347,56866
Iowa,51350,50595
Iowa,51351,60682
Iowa,51354,51595
Iowa,51355,79772
Iowa,51357,55833
Iowa,51358,48125
Iowa,51360,66716
Iowa,51364,48046
Iowa,51365,47794
Iowa,51366,59027
Iowa,51401,60024
Iowa,51430,53716
Iowa,51431,48026
Iowa,51433,50416
Iowa,51436,63352
Iowa,51439,51829
Iowa,51440,44444
Iowa,51441,37500
Iowa,51442,51006
Iowa,51443,55120
Iowa,51445,60036
Iowa,51446,55500
Iowa,51448,51851
Iowa,51449,55657
Iowa,51450,53395
Iowa,51453,53333
Iowa,51454,51984
Iowa,51455,58859
Iowa,51458,58531
Iowa,51461,55000
Iowa,51462,46875
Iowa,51463,62980
Iowa,51465,49242
Iowa,51466,53906
Iowa,51467,59051
Iowa,51501,40682
Iowa,51503,64487
Iowa,51510,47067
Iowa,51521,60750
Iowa,51523,54687
Iowa,51525,60454
Iowa,51526,71323
Iowa,51527,55092
Iowa,51528,46875
Iowa,51529,54807
Iowa,51530,51923
Iowa,51531,57142
Iowa,51532,50000
Iowa,51533,57236
Iowa,51534,68017
Iowa,51535,55421
Iowa,51536,57142
Iowa,51537,58519
Iowa,51540,50657
Iowa,51541,51562
Iowa,51542,73958
Iowa,51543,41071
Iowa,51544,52586
Iowa,51545,37500
Iowa,51546,62596
Iowa,51548,65000
Iowa,51549,55113
Iowa,51551,59226
Iowa,51552,45833
Iowa,51553,65833
Iowa,51555,58874
Iowa,51556,45833
Iowa,51557,58445
Iowa,51558,51704
Iowa,51559,63088
Iowa,51560,57978
Iowa,51561,59859
Iowa,51562,55729
Iowa,51563,54687
Iowa,51564,51190
Iowa,51565,57500
Iowa,51566,49639
Iowa,51570,50735
Iowa,51571,64112
Iowa,51572,42187
Iowa,51573,60204
Iowa,51575,75762
Iowa,51576,72164
Iowa,51577,54086
Iowa,51579,55306
Iowa,51601,50830
Iowa,51631,39062
Iowa,51632,53578
Iowa,51636,49264
Iowa,51638,52678
Iowa,51639,55592
Iowa,51640,56071
Iowa,51645,48863
Iowa,51646,48263
Iowa,51649,43750
Iowa,51650,40833
Iowa,51652,55756
Iowa,51653,57543
Iowa,51654,54545
Iowa,52001,45845
Iowa,52002,66682
Iowa,52003,69857
Iowa,52031,60443
Iowa,52032,53804
Iowa,52033,60130
Iowa,52035,49147
Iowa,52037,58409
Iowa,52038,47023
Iowa,52039,64285
Iowa,52040,60402
Iowa,52041,52112
Iowa,52042,50856
Iowa,52043,56766
Iowa,52045,57668
Iowa,52046,58294
Iowa,52047,53000
Iowa,52048,40833
Iowa,52049,53508
Iowa,52050,41847
Iowa,52052,51660
Iowa,52053,53921
Iowa,52054,58854
Iowa,52057,57288
Iowa,52060,49102
Iowa,52064,50320
Iowa,52065,50852
Iowa,52068,77512
Iowa,52069,53873
Iowa,52070,53066
Iowa,52072,46710
Iowa,52073,58783
Iowa,52074,50961
Iowa,52076,50651
Iowa,52077,41911
Iowa,52078,54268
Iowa,52079,52364
Iowa,52101,60050
Iowa,52132,53162
Iowa,52133,44500
Iowa,52134,41346
Iowa,52135,49038
Iowa,52136,50397
Iowa,52140,53645
Iowa,52141,52016
Iowa,52142,50646
Iowa,52144,56250
Iowa,52146,52556
Iowa,52147,48913
Iowa,52151,48358
Iowa,52154,52295
Iowa,52155,48903
Iowa,52156,50806
Iowa,52157,51029
Iowa,52159,54404
Iowa,52160,53040
Iowa,52161,55961
Iowa,52162,43493
Iowa,52165,52445
Iowa,52169,41250
Iowa,52170,54347
Iowa,52171,50872
Iowa,52172,50264
Iowa,52175,52435
Iowa,52201,56144
Iowa,52202,64460
Iowa,52203,70079
Iowa,52205,59357
Iowa,52206,80454
Iowa,52207,44852
Iowa,52208,50539
Iowa,52209,58409
Iowa,52210,56785
Iowa,52211,57800
Iowa,52212,42857
Iowa,52213,70687
Iowa,52214,59503
Iowa,52215,48355
Iowa,52216,54291
Iowa,52217,54347
Iowa,52218,57534
Iowa,52222,52083
Iowa,52223,55357
Iowa,52224,65131
Iowa,52225,48750
Iowa,52227,78585
Iowa,52228,79032
Iowa,52229,54838
Iowa,52231,49264
Iowa,52232,50000
Iowa,52233,58235
Iowa,52236,64062
Iowa,52237,49305
Iowa,52240,54919
Iowa,52241,66564
Iowa,52245,71602
Iowa,52246,66479
Iowa,52247,57767
Iowa,52248,57051
Iowa,52249,62195
Iowa,52251,48500
Iowa,52253,68493
Iowa,52254,43597
Iowa,52255,54385
Iowa,52257,47115
Iowa,52301,55041
Iowa,52302,69129
Iowa,52305,58984
Iowa,52306,56406
Iowa,52309,40131
Iowa,52310,54635
Iowa,52313,51562
Iowa,52314,74050
Iowa,52315,61403
Iowa,52316,50684
Iowa,52317,71253
Iowa,52318,53500
Iowa,52320,50750
Iowa,52321,46250
Iowa,52322,63340
Iowa,52323,41785
Iowa,52324,76658
Iowa,52325,64473
Iowa,52326,50480
Iowa,52327,71199
Iowa,52328,102992
Iowa,52329,57986
Iowa,52330,61111
Iowa,52332,60657
Iowa,52333,85244
Iowa,52334,55625
Iowa,52335,46120
Iowa,52336,64850
Iowa,52337,47812
Iowa,52338,93941
Iowa,52339,41495
Iowa,52340,64880
Iowa,52341,76754
Iowa,52342,47483
Iowa,52345,68461
Iowa,52346,63775
Iowa,52347,54049
Iowa,52349,57574
Iowa,52351,83272
Iowa,52352,66346
Iowa,52353,53595
Iowa,52354,60625
Iowa,52355,47115
Iowa,52356,56617
Iowa,52358,65138
Iowa,52359,35576
Iowa,52361,64309
Iowa,52362,54722
Iowa,52401,44054
Iowa,52402,60102
Iowa,52403,66031
Iowa,52404,48268
Iowa,52405,56658
Iowa,52411,109599
Iowa,52501,48140
Iowa,52530,53989
Iowa,52531,50000
Iowa,52533,49250
Iowa,52534,35833
Iowa,52535,47297
Iowa,52536,52678
Iowa,52537,52643
Iowa,52540,46774
Iowa,52542,41911
Iowa,52544,43712
Iowa,52549,41666
Iowa,52550,39673
Iowa,52551,49137
Iowa,52552,49193
Iowa,52553,49675
Iowa,52554,41741
Iowa,52555,33928
Iowa,52556,51378
Iowa,52560,43055
Iowa,52561,50961
Iowa,52563,50976
Iowa,52565,50446
Iowa,52567,53125
Iowa,52569,47916
Iowa,52570,35156
Iowa,52571,46875
Iowa,52572,41768
Iowa,52574,38257
Iowa,52576,41847
